Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity
11,e1297,"V001_65_dep, V003_69_arr",0.0,0.0,5.0
11,e1298,"V001_65_arr, V001_65",0.0,0.0,2.0
11,e1299,"V001_66, V001_66_dep",0.0,0.0,1.0
11,e1300,"V001_66, V001_67",0.0,0.0,6.0
11,e1301,"V004_65_dep, V001_73_arr",0.0,0.0,5.0
11,e1302,"V004_65_arr, V004_65",0.0,0.0,1.0
11,e1303,"V004_66, V004_66_dep",0.0,0.0,5.0
11,e1304,"V004_66, V004_67",0.0,0.0,7.0
11,e1305,"V002_66_arr, V002_66",0.0,0.0,1.0
11,e1306,"V002_67, V002_67_dep",0.0,0.0,5.0
11,e1307,"V002_67, V002_68",0.727746104269964,0.727746104269964,7.0
11,e1308,"V003_66_arr, V003_66",0.0,0.0,2.0
11,e1309,"V003_67, V003_67_dep",0.0,0.0,1.0
11,e1310,"V003_67, V003_68",0.0,0.0,8.0
11,e1311,"V007_66_arr, V007_66",0.0,0.0,1.0
11,e1312,"V007_67, V007_67_dep",0.0,0.0,2.0
11,e1313,"V007_67, V007_68",4.0905493033046,4.0905493033046,7.0
11,e1314,"V001_66_dep, V002_71_arr",0.0,0.0,3.0
11,e1315,"V001_66_dep, V003_70_arr",0.0,0.0,5.0
11,e1316,"V001_66_arr, V001_66",0.0,0.0,2.0
11,e1317,"V001_67, V001_67_dep",0.0,0.0,1.0
11,e1318,"V001_67, V001_68",0.0,0.0,6.0
11,e1319,"V004_66_dep, V001_74_arr",0.0,0.0,5.0
11,e1320,"V004_66_arr, V004_66",0.0,0.0,1.0
11,e1321,"V004_67, V004_67_dep",0.0,0.0,5.0
11,e1322,"V004_67, V004_68",0.0,0.0,7.0
11,e1323,"V002_67_arr, V002_67",0.0,0.0,1.0
11,e1324,"V002_68, V002_68_dep",0.0,0.0,5.0
11,e1325,"V002_68, V002_69",0.32525755283534075,0.32525755283534075,7.0
11,e1326,"V003_67_arr, V003_67",0.0,0.0,2.0
11,e1327,"V003_68, V003_68_dep",0.0,0.0,1.0
11,e1328,"V003_68, V003_69",0.0,0.0,8.0
11,e1329,"V007_67_arr, V007_67",0.0,0.0,1.0
11,e1330,"V007_68, V007_68_dep",0.0,0.0,2.0
11,e1331,"V007_68, V007_69",4.68253370403159,4.68253370403159,7.0
11,e1332,"V001_67_dep, V002_72_arr",0.0,0.0,3.0
11,e1333,"V001_67_dep, V003_71_arr",0.0,0.0,5.0
11,e1334,"V001_67_arr, V001_67",0.0,0.0,2.0
11,e1335,"V001_68, V001_68_dep",0.0,0.0,1.0
11,e1336,"V001_68, V001_69",0.0,0.0,6.0
11,e1337,"V004_67_dep, V001_75_arr",0.0,0.0,5.0
11,e1338,"V004_67_arr, V004_67",0.0,0.0,1.0
11,e1339,"V004_68, V004_68_dep",0.0,0.0,5.0
11,e1340,"V004_68, V004_69",0.0,0.0,7.0
11,e1341,"V002_68_arr, V002_68",0.0,0.0,1.0
11,e1342,"V002_69, V002_69_dep",0.0,0.0,5.0
11,e1343,"V002_69, V002_70",0.12362502713594736,0.12362502713594736,7.0
11,e1344,"V003_68_arr, V003_68",0.0,0.0,2.0
11,e1345,"V003_69, V003_69_dep",0.0,0.0,1.0
11,e1346,"V003_69, V003_70",0.0,0.0,8.0
11,e1347,"V007_68_arr, V007_68",0.0,0.0,1.0
11,e1348,"V007_69, V007_69_dep",0.0,0.0,2.0
11,e1349,"V007_69, V007_70",1.3784288862336602,1.3784288862336602,7.0
11,e1350,"V001_68_dep, V002_73_arr",0.0,0.0,3.0
11,e1351,"V001_68_dep, V003_72_arr",0.0,0.0,5.0
11,e1352,"V001_68_arr, V001_68",0.0,0.0,2.0
11,e1353,"V001_69, V001_69_dep",0.0,0.0,1.0
11,e1354,"V001_69, V001_70",0.0,0.0,6.0
11,e1355,"V004_68_dep, V001_76_arr",0.0,0.0,5.0
11,e1356,"V004_68_arr, V004_68",0.0,0.0,1.0
11,e1357,"V004_69, V004_69_dep",0.0,0.0,5.0
11,e1358,"V004_69, V004_70",0.0,0.0,7.0
11,e1359,"V002_69_arr, V002_69",0.0,0.0,1.0
11,e1360,"V002_70, V002_70_dep",0.0,0.0,5.0
11,e1361,"V002_70, V002_71",0.0522493443944505,0.0522493443944505,7.0
11,e1362,"V003_69_arr, V003_69",0.0,0.0,2.0
11,e1363,"V003_70, V003_70_dep",0.0,0.0,1.0
11,e1364,"V003_70, V003_71",0.0,0.0,8.0
11,e1365,"V007_69_arr, V007_69",0.0,0.0,1.0
11,e1366,"V007_70, V007_70_dep",0.0,0.0,2.0
11,e1367,"V007_70, V007_71",0.8580968187559668,0.8580968187559668,7.0
11,e1368,"V001_69_dep, V002_74_arr",0.0,0.0,3.0
11,e1369,"V001_69_dep, V003_73_arr",0.0,0.0,5.0
11,e1370,"V001_69_arr, V001_69",0.0,0.0,2.0
11,e1371,"V001_70, V001_70_dep",0.0,0.0,1.0
11,e1372,"V001_70, V001_71",0.0,0.0,6.0
11,e1373,"V004_69_dep, V001_77_arr",0.0,0.0,5.0
11,e1374,"V004_69_arr, V004_69",0.0,0.0,1.0
11,e1375,"V004_70, V004_70_dep",0.0,0.0,5.0
11,e1376,"V004_70, V004_71",0.0,0.0,7.0
11,e1377,"V002_70_arr, V002_70",0.0,0.0,1.0
11,e1378,"V002_71, V002_71_dep",0.0,0.0,5.0
11,e1379,"V002_71, V002_72",0.018891230195685615,0.018891230195685615,7.0
11,e1380,"V003_70_arr, V003_70",0.0,0.0,2.0
11,e1381,"V003_71, V003_71_dep",0.0,0.0,1.0
11,e1382,"V003_71, V003_72",0.0,0.0,8.0
11,e1383,"V007_70_arr, V007_70",0.0,0.0,1.0
11,e1384,"V007_71, V007_71_dep",0.0,0.0,2.0
11,e1385,"V007_71, V007_72",0.5978981117564741,0.5978981117564741,7.0
11,e1386,"V001_70_dep, V002_75_arr",0.0,0.0,3.0
11,e1387,"V001_70_dep, V003_74_arr",0.0,0.0,5.0
11,e1388,"V001_70_arr, V001_70",0.0,0.0,2.0
11,e1389,"V001_71, V001_71_dep",0.0,0.0,1.0
11,e1390,"V001_71, V001_72",0.0,0.0,6.0
11,e1391,"V004_70_dep, V001_78_arr",0.0,0.0,5.0
11,e1392,"V004_70_arr, V004_70",0.0,0.0,1.0
11,e1393,"V004_71, V004_71_dep",0.0,0.0,5.0
11,e1394,"V004_71, V004_72",0.0,0.0,7.0
11,e1395,"V002_71_arr, V002_71",0.0,0.0,1.0
11,e1396,"V002_72, V002_72_dep",0.0,0.0,5.0
11,e1397,"V002_72, V002_73",0.007365530303498069,0.007365530303498069,7.0
11,e1398,"V003_71_arr, V003_71",0.0,0.0,2.0
11,e1399,"V003_72, V003_72_dep",0.0,0.0,1.0
11,e1400,"V003_72, V003_73",0.0,0.0,8.0
11,e1401,"V007_71_arr, V007_71",0.0,0.0,1.0
11,e1402,"V007_72, V007_72_dep",0.0,0.0,2.0
11,e1403,"V007_72, V007_73",0.4324897517274806,0.4324897517274806,7.0
11,e1404,"V001_71_dep, V002_76_arr",0.0,0.0,3.0
11,e1405,"V001_71_dep, V003_75_arr",0.0,0.0,5.0
11,e1406,"V001_71_arr, V001_71",0.0,0.0,2.0
11,e1407,"V001_72, V001_72_dep",0.0,0.0,1.0
11,e1408,"V001_72, V001_73",0.0,0.0,6.0
11,e1409,"V004_71_dep, V001_79_arr",0.0,0.0,5.0
11,e1410,"V004_71_arr, V004_71",0.0,0.0,1.0
11,e1411,"V004_72, V004_72_dep",0.0,0.0,5.0
11,e1412,"V004_72, V004_73",0.0,0.0,7.0
11,e1413,"V002_72_arr, V002_72",0.0,0.0,1.0
11,e1414,"V002_73, V002_73_dep",0.0,0.0,5.0
11,e1415,"V002_73, V002_74",0.002891640206139634,0.002891640206139634,7.0
11,e1416,"V003_72_arr, V003_72",0.0,0.0,2.0
11,e1417,"V003_73, V003_73_dep",0.0,0.0,1.0
11,e1418,"V003_73, V003_74",0.0,0.0,8.0
11,e1419,"V007_72_arr, V007_72",0.0,0.0,1.0
11,e1420,"V007_73, V007_73_dep",0.0,0.0,2.0
11,e1421,"V007_73, V007_74",0.3221796731989901,0.3221796731989901,7.0
11,e1422,"V001_72_dep, V002_77_arr",0.0,0.0,3.0
11,e1423,"V001_72_dep, V003_76_arr",0.0,0.0,5.0
11,e1424,"V001_72_arr, V001_72",0.0,0.0,2.0
11,e1425,"V001_73, V001_73_dep",0.0,0.0,1.0
11,e1426,"V001_73, V001_74",0.0,0.0,6.0
11,e1427,"V004_72_dep, V001_80_arr",0.0,0.0,5.0
11,e1428,"V004_72_arr, V004_72",0.0,0.0,1.0
11,e1429,"V004_73, V004_73_dep",0.0,0.0,5.0
11,e1430,"V004_73, V004_74",0.0,0.0,7.0
11,e1431,"V002_73_arr, V002_73",0.0,0.0,1.0
11,e1432,"V002_74, V002_74_dep",0.0,0.0,5.0
11,e1433,"V002_74, V002_75",0.0010124726613947033,0.0010124726613947033,7.0
11,e1434,"V003_73_arr, V003_73",0.0,0.0,2.0
11,e1435,"V003_74, V003_74_dep",0.0,0.0,1.0
11,e1436,"V003_74, V003_75",0.0,0.0,8.0
11,e1437,"V007_73_arr, V007_73",0.0,0.0,1.0
11,e1438,"V007_74, V007_74_dep",0.0,0.0,2.0
11,e1439,"V007_74, V007_75",0.25757339021042824,0.25757339021042824,7.0
11,e1440,"V001_73_dep, V002_78_arr",0.0,0.0,3.0
11,e1441,"V001_73_dep, V003_77_arr",0.0,0.0,5.0
11,e1442,"V001_73_arr, V001_73",0.0,0.0,2.0
11,e1443,"V001_74, V001_74_dep",0.0,0.0,1.0
11,e1444,"V001_74, V001_75",0.0,0.0,6.0
11,e1445,"V004_73_dep, V001_81_arr",0.0,0.0,5.0
11,e1446,"V004_73_arr, V004_73",0.0,0.0,1.0
11,e1447,"V004_74, V004_74_dep",0.0,0.0,5.0
11,e1448,"V004_74, V004_75",0.0,0.0,7.0
11,e1449,"V002_74_arr, V002_74",0.0,0.0,1.0
11,e1450,"V002_75, V002_75_dep",0.0,0.0,5.0
11,e1451,"V002_75, V002_76",0.00038332673705898657,0.00038332673705898657,7.0
11,e1452,"V003_74_arr, V003_74",0.0,0.0,2.0
11,e1453,"V003_75, V003_75_dep",0.0,0.0,1.0
11,e1454,"V003_75, V003_76",0.0,0.0,8.0
11,e1455,"V007_74_arr, V007_74",0.0,0.0,1.0
11,e1456,"V007_75, V007_75_dep",0.0,0.0,2.0
11,e1457,"V007_75, V007_76",0.2162602068550301,0.2162602068550301,7.0
11,e1458,"V001_74_dep, V002_79_arr",0.0,0.0,3.0
11,e1459,"V001_74_dep, V003_78_arr",0.0,0.0,5.0
11,e1460,"V001_74_arr, V001_74",0.0,0.0,2.0
11,e1461,"V001_75, V001_75_dep",0.0,0.0,1.0
11,e1462,"V001_75, V001_76",0.0,0.0,6.0
11,e1463,"V004_74_dep, V001_82_arr",0.0,0.0,5.0
11,e1464,"V004_74_arr, V004_74",0.0,0.0,1.0
11,e1465,"V004_75, V004_75_dep",0.0,0.0,5.0
11,e1466,"V004_75, V004_76",0.0,0.0,7.0
11,e1467,"V002_75_arr, V002_75",0.0,0.0,1.0
11,e1468,"V002_76, V002_76_dep",0.0,0.0,5.0
11,e1469,"V002_76, V002_77",0.36806498809483656,0.36806498809483656,7.0
11,e1470,"V003_75_arr, V003_75",0.0,0.0,2.0
11,e1471,"V003_76, V003_76_dep",0.0,0.0,1.0
11,e1472,"V003_76, V003_77",0.0,0.0,8.0
11,e1473,"V007_75_arr, V007_75",0.0,0.0,1.0
11,e1474,"V007_76, V007_76_dep",0.0,0.0,2.0
11,e1475,"V007_76, V007_77",0.20464169573318536,0.20464169573318536,7.0
11,e1476,"V001_75_dep, V002_80_arr",0.0,0.0,3.0
11,e1477,"V001_75_dep, V003_79_arr",0.0,0.0,5.0
11,e1478,"V001_75_arr, V001_75",0.0,0.0,2.0
11,e1479,"V001_76, V001_76_dep",0.0,0.0,1.0
11,e1480,"V001_76, V001_77",0.0,0.0,6.0
11,e1481,"V004_75_dep, V001_83_arr",0.0,0.0,5.0
11,e1482,"V004_75_arr, V004_75",0.0,0.0,1.0
11,e1483,"V004_76, V004_76_dep",0.0,0.0,5.0
11,e1484,"V004_76, V004_77",0.0,0.0,7.0
11,e1485,"V002_76_arr, V002_76",0.0,0.0,1.0
11,e1486,"V002_77, V002_77_dep",0.0,0.0,5.0
11,e1487,"V002_77, V002_78",5.657201072040152e-05,5.657201072040152e-05,7.0
11,e1488,"V003_76_arr, V003_76",0.0,0.0,2.0
11,e1489,"V003_77, V003_77_dep",0.0,0.0,1.0
11,e1490,"V003_77, V003_78",0.0,0.0,8.0
11,e1491,"V007_76_arr, V007_76",0.0,0.0,1.0
11,e1492,"V007_77, V007_77_dep",0.0,0.0,2.0
11,e1493,"V007_77, V007_78",0.19475221384893882,0.19475221384893882,7.0
11,e1494,"V001_76_dep, V002_81_arr",0.0,0.0,3.0
11,e1495,"V001_76_dep, V003_80_arr",0.0,0.0,5.0
11,e1496,"V001_76_arr, V001_76",0.0,0.0,2.0
11,e1497,"V001_77, V001_77_dep",0.0,0.0,1.0
11,e1498,"V001_77, V001_78",0.0,0.0,6.0
11,e1499,"V004_76_dep, V001_84_arr",0.0,0.0,5.0
11,e1500,"V004_76_arr, V004_76",0.0,0.0,1.0
11,e1501,"V004_77, V004_77_dep",0.0,0.0,5.0
11,e1502,"V004_77, V004_78",0.0,0.0,7.0
11,e1503,"V002_77_arr, V002_77",0.0,0.0,1.0
11,e1504,"V002_78, V002_78_dep",0.0,0.0,5.0
11,e1505,"V002_78, V002_79",5.159342662874877e-05,5.159342662874877e-05,7.0
11,e1506,"V003_77_arr, V003_77",0.0,0.0,2.0
11,e1507,"V003_78, V003_78_dep",0.0,0.0,1.0
11,e1508,"V003_78, V003_79",0.0,0.0,8.0
11,e1509,"V007_77_arr, V007_77",0.0,0.0,1.0
11,e1510,"V007_78, V007_78_dep",0.0,0.0,2.0
11,e1511,"V007_78, V007_79",0.1607999317590858,0.1607999317590858,7.0
11,e1512,"V001_77_dep, V002_82_arr",0.0,0.0,3.0
11,e1513,"V001_77_dep, V003_81_arr",0.0,0.0,5.0
11,e1514,"V001_77_arr, V001_77",0.0,0.0,2.0
11,e1515,"V001_78, V001_78_dep",0.0,0.0,1.0
11,e1516,"V001_78, V001_79",0.0,0.0,6.0
11,e1517,"V004_77_dep, V001_85_arr",0.0,0.0,5.0
11,e1518,"V004_77_arr, V004_77",0.0,0.0,1.0
11,e1519,"V004_78, V004_78_dep",0.0,0.0,5.0
11,e1520,"V004_78, V004_79",0.0,0.0,7.0
11,e1521,"V002_78_arr, V002_78",0.0,0.0,1.0
11,e1522,"V002_79, V002_79_dep",0.0,0.0,5.0
11,e1523,"V002_79, V002_80",0.00014264755560766673,0.00014264755560766673,7.0
11,e1524,"V003_78_arr, V003_78",0.0,0.0,2.0
11,e1525,"V003_79, V003_79_dep",0.0,0.0,1.0
11,e1526,"V003_79, V003_80",0.0,0.0,8.0
11,e1527,"V007_78_arr, V007_78",0.0,0.0,1.0
11,e1528,"V007_79, V007_79_dep",0.0,0.0,2.0
11,e1529,"V007_79, V007_80",0.09294650537538196,0.09294650537538196,7.0
11,e1530,"V001_78_dep, V002_83_arr",0.0,0.0,3.0
11,e1531,"V001_78_dep, V003_82_arr",0.0,0.0,5.0
11,e1532,"V001_78_arr, V001_78",0.0,0.0,2.0
11,e1533,"V001_79, V001_79_dep",0.0,0.0,1.0
11,e1534,"V001_79, V001_80",0.0,0.0,6.0
11,e1535,"V004_78_dep, V001_86_arr",0.0,0.0,5.0
11,e1536,"V004_78_arr, V004_78",0.0,0.0,1.0
11,e1537,"V004_79, V004_79_dep",0.0,0.0,5.0
11,e1538,"V004_79, V004_80",0.0,0.0,7.0
11,e1539,"V002_79_arr, V002_79",0.0,0.0,1.0
11,e1540,"V002_80, V002_80_dep",0.0,0.0,5.0
11,e1541,"V002_80, V002_81",0.00032150780070239193,0.00032150780070239193,7.0
11,e1542,"V003_79_arr, V003_79",0.0,0.0,2.0
11,e1543,"V003_80, V003_80_dep",0.0,0.0,1.0
11,e1544,"V003_80, V003_81",0.0,0.0,8.0
11,e1545,"V007_79_arr, V007_79",0.0,0.0,1.0
11,e1546,"V007_80, V007_80_dep",0.0,0.0,2.0
11,e1547,"V007_80, V007_81",0.07394051893454989,0.07394051893454989,7.0
11,e1548,"V001_79_dep, V002_84_arr",0.0,0.0,3.0
11,e1549,"V001_79_dep, V003_83_arr",0.0,0.0,5.0
11,e1550,"V001_79_arr, V001_79",0.0,0.0,2.0
11,e1551,"V001_80, V001_80_dep",0.0,0.0,1.0
11,e1552,"V001_80, V001_81",0.0,0.0,6.0
11,e1553,"V004_79_dep, V001_87_arr",0.0,0.0,5.0
11,e1554,"V004_79_arr, V004_79",0.0,0.0,1.0
11,e1555,"V004_80, V004_80_dep",0.0,0.0,5.0
11,e1556,"V004_80, V004_81",0.0,0.0,7.0
11,e1557,"V002_80_arr, V002_80",0.0,0.0,1.0
11,e1558,"V002_81, V002_81_dep",0.0,0.0,5.0
11,e1559,"V002_81, V002_82",0.0006929309613301626,0.0006929309613301626,7.0
11,e1560,"V003_80_arr, V003_80",0.0,0.0,2.0
11,e1561,"V003_81, V003_81_dep",0.0,0.0,1.0
11,e1562,"V003_81, V003_82",0.0,0.0,8.0
11,e1563,"V007_80_arr, V007_80",0.0,0.0,1.0
11,e1564,"V007_81, V007_81_dep",0.0,0.0,2.0
11,e1565,"V007_81, V007_82",0.07760278997106074,0.07760278997106074,7.0
11,e1566,"V001_80_dep, V002_85_arr",0.0,0.0,3.0
11,e1567,"V001_80_dep, V003_84_arr",0.0,0.0,5.0
11,e1568,"V001_80_arr, V001_80",0.0,0.0,2.0
11,e1569,"V001_81, V001_81_dep",0.0,0.0,1.0
11,e1570,"V001_81, V001_82",0.0,0.0,6.0
11,e1571,"V004_80_dep, V001_88_arr",0.0,0.0,5.0
11,e1572,"V004_80_arr, V004_80",0.0,0.0,1.0
11,e1573,"V004_81, V004_81_dep",0.0,0.0,5.0
11,e1574,"V004_81, V004_82",0.0,0.0,7.0
11,e1575,"V002_81_arr, V002_81",0.0,0.0,1.0
11,e1576,"V002_82, V002_82_dep",0.0,0.0,5.0
11,e1577,"V002_82, V002_83",0.0014762580152138938,0.0014762580152138938,7.0
11,e1578,"V003_81_arr, V003_81",0.0,0.0,2.0
11,e1579,"V003_82, V003_82_dep",0.0,0.0,1.0
11,e1580,"V003_82, V003_83",0.0,0.0,8.0
11,e1581,"V007_81_arr, V007_81",0.0,0.0,1.0
11,e1582,"V007_82, V007_82_dep",0.0,0.0,2.0
11,e1583,"V007_82, V007_83",0.081402752274089,0.081402752274089,7.0
11,e1584,"V001_81_dep, V002_86_arr",0.0,0.0,3.0
11,e1585,"V001_81_dep, V003_85_arr",0.0,0.0,5.0
11,e1586,"V001_81_arr, V001_81",0.0,0.0,2.0
11,e1587,"V001_82, V001_82_dep",0.0,0.0,1.0
11,e1588,"V001_82, V001_83",0.0,0.0,6.0
11,e1589,"V004_81_dep, V001_89_arr",0.0,0.0,5.0
11,e1590,"V004_81_arr, V004_81",0.0,0.0,1.0
11,e1591,"V004_82, V004_82_dep",0.0,0.0,5.0
11,e1592,"V004_82, V004_83",0.0,0.0,7.0
11,e1593,"V002_82_arr, V002_82",0.0,0.0,1.0
11,e1594,"V002_83, V002_83_dep",0.0,0.0,5.0
11,e1595,"V002_83, V002_84",0.003126166121338869,0.003126166121338869,7.0
11,e1596,"V003_82_arr, V003_82",0.0,0.0,2.0
11,e1597,"V003_83, V003_83_dep",0.0,0.0,1.0
11,e1598,"V003_83, V003_84",0.0,0.0,8.0
11,e1599,"V007_82_arr, V007_82",0.0,0.0,1.0
11,e1600,"V007_83, V007_83_dep",0.0,0.0,2.0
11,e1601,"V007_83, V007_84",0.07596253067252423,0.07596253067252423,7.0
11,e1602,"V001_82_dep, V002_87_arr",0.0,0.0,3.0
11,e1603,"V001_82_dep, V003_86_arr",0.0,0.0,5.0
11,e1604,"V001_82_arr, V001_82",0.0,0.0,2.0
11,e1605,"V001_83, V001_83_dep",0.0,0.0,1.0
11,e1606,"V001_83, V001_84",0.0,0.0,6.0
11,e1607,"V004_82_dep, V001_90_arr",0.0,0.0,5.0
11,e1608,"V004_82_arr, V004_82",0.0,0.0,1.0
11,e1609,"V004_83, V004_83_dep",0.0,0.0,5.0
11,e1610,"V004_83, V004_84",0.0,0.0,7.0
11,e1611,"V002_83_arr, V002_83",0.0,0.0,1.0
11,e1612,"V002_84, V002_84_dep",0.0,0.0,5.0
11,e1613,"V002_84, V002_85",0.00653976385687649,0.00653976385687649,7.0
11,e1614,"V003_83_arr, V003_83",0.0,0.0,2.0
11,e1615,"V003_84, V003_84_dep",0.0,0.0,1.0
11,e1616,"V003_84, V003_85",0.0,0.0,8.0
11,e1617,"V007_83_arr, V007_83",0.0,0.0,1.0
11,e1618,"V007_84, V007_84_dep",0.0,0.0,2.0
11,e1619,"V007_84, V007_85",0.075035107369823,0.075035107369823,7.0
11,e1620,"V001_83_dep, V002_88_arr",0.0,0.0,3.0
11,e1621,"V001_83_dep, V003_87_arr",0.0,0.0,5.0
11,e1622,"V001_83_arr, V001_83",0.0,0.0,2.0
11,e1623,"V001_84, V001_84_dep",0.0,0.0,1.0
11,e1624,"V001_84, V001_85",0.0,0.0,6.0
11,e1625,"V004_83_dep, V001_91_arr",0.0,0.0,5.0
11,e1626,"V004_83_arr, V004_83",0.0,0.0,1.0
11,e1627,"V004_84, V004_84_dep",0.0,0.0,5.0
11,e1628,"V004_84, V004_85",0.0,0.0,7.0
11,e1629,"V002_84_arr, V002_84",0.0,0.0,1.0
11,e1630,"V002_85, V002_85_dep",0.0,0.0,5.0
11,e1631,"V002_85, V002_86",0.1501192627190262,0.1501192627190262,7.0
11,e1632,"V003_84_arr, V003_84",0.0,0.0,2.0
11,e1633,"V003_85, V003_85_dep",0.0,0.0,1.0
11,e1634,"V003_85, V003_86",0.0,0.0,8.0
11,e1635,"V007_84_arr, V007_84",0.0,0.0,1.0
11,e1636,"V007_85, V007_85_dep",0.0,0.0,2.0
11,e1637,"V007_85, V007_86",0.07295306458165118,0.07295306458165118,7.0
11,e1638,"V001_84_dep, V002_89_arr",0.0,0.0,3.0
11,e1639,"V001_84_dep, V003_88_arr",0.0,0.0,5.0
11,e1640,"V001_84_arr, V001_84",0.0,0.0,2.0
11,e1641,"V001_85, V001_85_dep",0.0,0.0,1.0
11,e1642,"V001_85, V001_86",0.0,0.0,6.0
11,e1643,"V004_84_dep, V001_92_arr",0.0,0.0,5.0
11,e1644,"V004_84_arr, V004_84",0.0,0.0,1.0
11,e1645,"V004_85, V004_85_dep",0.0,0.0,5.0
11,e1646,"V004_85, V004_86",0.0,0.0,7.0
11,e1647,"V002_85_arr, V002_85",0.0,0.0,1.0
11,e1648,"V002_86, V002_86_dep",0.0,0.0,5.0
11,e1649,"V002_86, V002_87",0.0504376137334539,0.0504376137334539,7.0
11,e1650,"V003_85_arr, V003_85",0.0,0.0,2.0
11,e1651,"V003_86, V003_86_dep",0.0,0.0,1.0
11,e1652,"V003_86, V003_87",0.0,0.0,8.0
11,e1653,"V007_85_arr, V007_85",0.0,0.0,1.0
11,e1654,"V007_86, V007_86_dep",0.0,0.0,2.0
11,e1655,"V007_86, V007_87",0.07117352815926292,0.07117352815926292,7.0
11,e1656,"V001_85_dep, V002_90_arr",0.0,0.0,3.0
11,e1657,"V001_85_dep, V003_89_arr",0.0,0.0,5.0
11,e1658,"V001_85_arr, V001_85",0.0,0.0,2.0
11,e1659,"V001_86, V001_86_dep",0.0,0.0,1.0
11,e1660,"V001_86, V001_87",0.1613402810867015,0.1613402810867015,6.0
11,e1661,"V004_85_dep, V001_93_arr",0.0,0.0,5.0
11,e1662,"V004_85_arr, V004_85",0.0,0.0,1.0
11,e1663,"V004_86, V004_86_dep",0.0,0.0,5.0
11,e1664,"V004_86, V004_87",0.0,0.0,7.0
11,e1665,"V002_86_arr, V002_86",0.0,0.0,1.0
11,e1666,"V002_87, V002_87_dep",0.0,0.0,5.0
11,e1667,"V002_87, V002_88",0.07651946850458557,0.07651946850458557,7.0
11,e1668,"V003_86_arr, V003_86",0.0,0.0,2.0
11,e1669,"V003_87, V003_87_dep",0.0,0.0,1.0
11,e1670,"V003_87, V003_88",0.0,0.0,8.0
11,e1671,"V007_86_arr, V007_86",0.0,0.0,1.0
11,e1672,"V007_87, V007_87_dep",0.0,0.0,2.0
11,e1673,"V007_87, V007_88",0.0701981454762457,0.0701981454762457,7.0
11,e1674,"V001_86_dep, V002_91_arr",0.0,0.0,3.0
11,e1675,"V001_86_dep, V003_90_arr",0.0,0.0,5.0
11,e1676,"V001_86_arr, V001_86",0.0,0.0,2.0
11,e1677,"V001_87, V001_87_dep",0.0,0.0,1.0
11,e1678,"V001_87, V001_88",0.0,0.0,6.0
11,e1679,"V004_86_dep, V001_94_arr",0.0,0.0,5.0
11,e1680,"V004_86_arr, V004_86",0.0,0.0,1.0
11,e1681,"V004_87, V004_87_dep",0.0,0.0,5.0
11,e1682,"V004_87, V004_88",0.0,0.0,7.0
11,e1683,"V002_87_arr, V002_87",0.0,0.0,1.0
11,e1684,"V002_88, V002_88_dep",0.0,0.0,5.0
11,e1685,"V002_88, V002_89",0.115599115028302,0.115599115028302,7.0
11,e1686,"V003_87_arr, V003_87",0.0,0.0,2.0
11,e1687,"V003_88, V003_88_dep",0.0,0.0,1.0
11,e1688,"V003_88, V003_89",0.0,0.0,8.0
11,e1689,"V007_87_arr, V007_87",0.0,0.0,1.0
11,e1690,"V007_88, V007_88_dep",0.0,0.0,2.0
11,e1691,"V007_88, V007_89",0.06983860101030359,0.06983860101030359,7.0
11,e1692,"V001_87_dep, V002_92_arr",0.0,0.0,3.0
11,e1693,"V001_87_dep, V003_91_arr",0.0,0.0,5.0
11,e1694,"V001_87_arr, V001_87",0.0,0.0,2.0
11,e1695,"V001_88, V001_88_dep",0.0,0.0,1.0
11,e1696,"V001_88, V001_89",0.007025725838349928,0.007025725838349928,6.0
11,e1697,"V004_87_dep, V001_95_arr",0.0,0.0,5.0
11,e1698,"V004_87_arr, V004_87",0.0,0.0,1.0
11,e1699,"V004_88, V004_88_dep",0.0,0.0,5.0
11,e1700,"V004_88, V004_89",0.0,0.0,7.0
11,e1701,"V002_88_arr, V002_88",0.0,0.0,1.0
11,e1702,"V002_89, V002_89_dep",0.0,0.0,5.0
11,e1703,"V002_89, V002_90",0.10572174915340238,0.10572174915340238,7.0
11,e1704,"V003_88_arr, V003_88",0.0,0.0,2.0
11,e1705,"V003_89, V003_89_dep",0.0,0.0,1.0
11,e1706,"V003_89, V003_90",0.0,0.0,8.0
11,e1707,"V007_88_arr, V007_88",0.0,0.0,1.0
11,e1708,"V007_89, V007_89_dep",0.0,0.0,2.0
11,e1709,"V007_89, V007_90",0.0700352636948276,0.0700352636948276,7.0
11,e1710,"V001_88_dep, V002_93_arr",0.0,0.0,3.0
11,e1711,"V001_88_dep, V003_92_arr",0.0,0.0,5.0
11,e1712,"V001_88_arr, V001_88",0.0,0.0,2.0
11,e1713,"V001_89, V001_89_dep",0.0,0.0,1.0
11,e1714,"V001_89, V001_90",0.02920115078229646,0.02920115078229646,6.0
11,e1715,"V004_88_dep, V001_96_arr",0.0,0.0,5.0
11,e1716,"V004_88_arr, V004_88",0.0,0.0,1.0
11,e1717,"V004_89, V004_89_dep",0.0,0.0,5.0
11,e1718,"V004_89, V004_90",0.0,0.0,7.0
11,e1719,"V002_89_arr, V002_89",0.0,0.0,1.0
11,e1720,"V002_90, V002_90_dep",0.0,0.0,5.0
11,e1721,"V002_90, V002_91",0.08664541448375473,0.08664541448375473,7.0
