Edge Label,Good,Fisher Prices,New Prices,Capacity
e1436,"V002_82, V002_83",0.0,0.0,8.0
e1437,"V006_81_arr, V006_81",0.0,0.0,1.0
e1438,"V006_82, V006_82_dep",0.0,0.0,4.0
e1439,"V006_82, V006_83",0.0,0.0,8.0
e1440,"V001_81_dep, V002_86_arr",0.0,0.0,3.0
e1441,"V001_81_arr, V001_81",0.0,0.0,2.0
e1442,"V001_82, V001_82_dep",0.0,0.0,1.0
e1443,"V001_82, V001_83",0.0,0.0,7.0
e1444,"V007_81_arr, V007_81",0.0,0.0,1.0
e1445,"V007_82, V007_82_dep",0.0,0.0,2.0
e1446,"V007_82, V007_83",0.0,0.0,7.0
e1447,"V003_82_arr, V003_82",0.0,0.0,2.0
e1448,"V003_83, V003_83_dep",0.0,0.0,1.0
e1449,"V003_83, V003_84",0.0,0.0,7.0
e1450,"V002_82_arr, V002_82",0.0,0.0,1.0
e1451,"V002_83, V002_83_dep",0.0,0.0,5.0
e1452,"V002_83, V002_84",0.0,0.0,8.0
e1453,"V006_82_arr, V006_82",0.0,0.0,1.0
e1454,"V006_83, V006_83_dep",0.0,0.0,4.0
e1455,"V006_83, V006_84",0.0,0.0,8.0
e1456,"V001_82_dep, V002_87_arr",0.0,0.0,3.0
e1457,"V001_82_arr, V001_82",0.0,0.0,2.0
e1458,"V001_83, V001_83_dep",0.0,0.0,1.0
e1459,"V001_83, V001_84",0.0,0.0,7.0
e1460,"V007_82_arr, V007_82",0.0,0.0,1.0
e1461,"V007_83, V007_83_dep",0.0,0.0,2.0
e1462,"V007_83, V007_84",0.0,0.0,7.0
e1463,"V003_83_arr, V003_83",0.0,0.0,2.0
e1464,"V003_84, V003_84_dep",0.0,0.0,1.0
e1465,"V003_84, V003_85",0.0,0.0,7.0
e1466,"V002_83_arr, V002_83",0.0,0.0,1.0
e1467,"V002_84, V002_84_dep",0.0,0.0,5.0
e1468,"V002_84, V002_85",0.0,0.0,8.0
e1469,"V006_83_arr, V006_83",0.0,0.0,1.0
e1470,"V006_84, V006_84_dep",0.0,0.0,4.0
e1471,"V006_84, V006_85",0.0,0.0,8.0
e1472,"V001_83_dep, V002_88_arr",0.0,0.0,3.0
e1473,"V001_83_arr, V001_83",0.0,0.0,2.0
e1474,"V001_84, V001_84_dep",0.0,0.0,1.0
e1475,"V001_84, V001_85",0.0,0.0,7.0
e1476,"V007_83_arr, V007_83",0.0,0.0,1.0
e1477,"V007_84, V007_84_dep",0.0,0.0,2.0
e1478,"V007_84, V007_85",0.0,0.0,7.0
e1479,"V003_84_arr, V003_84",0.0,0.0,2.0
e1480,"V003_85, V003_85_dep",0.0,0.0,1.0
e1481,"V003_85, V003_86",0.0,0.0,7.0
e1482,"V002_84_arr, V002_84",0.0,0.0,1.0
e1483,"V002_85, V002_85_dep",0.0,0.0,5.0
e1484,"V002_85, V002_86",0.0,0.0,8.0
e1485,"V006_84_arr, V006_84",0.0,0.0,1.0
e1486,"V006_85, V006_85_dep",0.0,0.0,4.0
e1487,"V006_85, V006_86",0.0,0.0,8.0
e1488,"V001_84_dep, V002_89_arr",0.0,0.0,3.0
e1489,"V001_84_arr, V001_84",0.0,0.0,2.0
e1490,"V001_85, V001_85_dep",0.0,0.0,1.0
e1491,"V001_85, V001_86",0.0,0.0,7.0
e1492,"V007_84_arr, V007_84",0.0,0.0,1.0
e1493,"V007_85, V007_85_dep",0.0,0.0,2.0
e1494,"V007_85, V007_86",0.0,0.0,7.0
e1495,"V003_85_arr, V003_85",0.0,0.0,2.0
e1496,"V003_86, V003_86_dep",0.0,0.0,1.0
e1497,"V003_86, V003_87",0.0,0.0,7.0
e1498,"V002_85_arr, V002_85",0.0,0.0,1.0
e1499,"V002_86, V002_86_dep",0.0,0.0,5.0
e1500,"V002_86, V002_87",0.0,0.0,8.0
e1501,"V006_85_arr, V006_85",0.0,0.0,1.0
e1502,"V006_86, V006_86_dep",0.0,0.0,4.0
e1503,"V006_86, V006_87",0.0,0.0,8.0
e1504,"V001_85_dep, V002_90_arr",0.0,0.0,3.0
e1505,"V001_85_arr, V001_85",0.0,0.0,2.0
e1506,"V001_86, V001_86_dep",0.0,0.0,1.0
e1507,"V001_86, V001_87",0.0,0.0,7.0
e1508,"V007_85_arr, V007_85",0.0,0.0,1.0
e1509,"V007_86, V007_86_dep",0.0,0.0,2.0
e1510,"V007_86, V007_87",0.0,0.0,7.0
e1511,"V003_86_arr, V003_86",0.0,0.0,2.0
e1512,"V003_87, V003_87_dep",0.0,0.0,1.0
e1513,"V003_87, V003_88",0.0,0.0,7.0
e1514,"V002_86_arr, V002_86",0.0,0.0,1.0
e1515,"V002_87, V002_87_dep",0.0,0.0,5.0
e1516,"V002_87, V002_88",0.0,0.0,8.0
e1517,"V006_86_arr, V006_86",0.0,0.0,1.0
e1518,"V006_87, V006_87_dep",0.0,0.0,4.0
e1519,"V006_87, V006_88",0.0,0.0,8.0
e1520,"V001_86_dep, V002_91_arr",0.0,0.0,3.0
e1521,"V001_86_arr, V001_86",0.0,0.0,2.0
e1522,"V001_87, V001_87_dep",0.0,0.0,1.0
e1523,"V001_87, V001_88",0.0,0.0,7.0
e1524,"V007_86_arr, V007_86",0.0,0.0,1.0
e1525,"V007_87, V007_87_dep",0.0,0.0,2.0
e1526,"V007_87, V007_88",0.0,0.0,7.0
e1527,"V003_87_arr, V003_87",0.0,0.0,2.0
e1528,"V003_88, V003_88_dep",0.0,0.0,1.0
e1529,"V003_88, V003_89",0.0,0.0,7.0
e1530,"V002_87_arr, V002_87",0.0,0.0,1.0
e1531,"V002_88, V002_88_dep",0.0,0.0,5.0
e1532,"V002_88, V002_89",0.0,0.0,8.0
e1533,"V006_87_arr, V006_87",0.0,0.0,1.0
e1534,"V006_88, V006_88_dep",0.0,0.0,4.0
e1535,"V006_88, V006_89",0.0,0.0,8.0
e1536,"V001_87_dep, V002_92_arr",0.0,0.0,3.0
e1537,"V001_87_arr, V001_87",0.0,0.0,2.0
e1538,"V001_88, V001_88_dep",0.0,0.0,1.0
e1539,"V001_88, V001_89",0.0,0.0,7.0
e1540,"V007_87_arr, V007_87",0.0,0.0,1.0
e1541,"V007_88, V007_88_dep",0.0,0.0,2.0
e1542,"V007_88, V007_89",0.0,0.0,7.0
e1543,"V003_88_arr, V003_88",0.0,0.0,2.0
e1544,"V003_89, V003_89_dep",0.0,0.0,1.0
e1545,"V003_89, V003_90",0.0,0.0,7.0
e1546,"V002_88_arr, V002_88",0.0,0.0,1.0
e1547,"V002_89, V002_89_dep",0.0,0.0,5.0
e1548,"V002_89, V002_90",0.0,0.0,8.0
e1549,"V006_88_arr, V006_88",0.0,0.0,1.0
e1550,"V006_89, V006_89_dep",0.0,0.0,4.0
e1551,"V006_89, V006_90",0.0,0.0,8.0
e1552,"V001_88_dep, V002_93_arr",0.0,0.0,3.0
e1553,"V001_88_arr, V001_88",0.0,0.0,2.0
e1554,"V001_89, V001_89_dep",0.0,0.0,1.0
e1555,"V001_89, V001_90",0.0,0.0,7.0
e1556,"V007_88_arr, V007_88",0.0,0.0,1.0
e1557,"V007_89, V007_89_dep",0.0,0.0,2.0
e1558,"V007_89, V007_90",0.0,0.0,7.0
e1559,"V003_89_arr, V003_89",0.0,0.0,2.0
e1560,"V003_90, V003_90_dep",0.0,0.0,1.0
e1561,"V003_90, V003_91",0.0,0.0,7.0
e1562,"V002_89_arr, V002_89",0.0,0.0,1.0
e1563,"V002_90, V002_90_dep",0.0,0.0,5.0
e1564,"V002_90, V002_91",0.0,0.0,8.0
e1565,"V006_89_arr, V006_89",0.0,0.0,1.0
e1566,"V006_90, V006_90_dep",0.0,0.0,4.0
e1567,"V006_90, V006_91",0.0,0.0,8.0
e1568,"V001_89_dep, V002_94_arr",0.0,0.0,3.0
e1569,"V001_89_arr, V001_89",0.0,0.0,2.0
e1570,"V001_90, V001_90_dep",0.0,0.0,1.0
e1571,"V001_90, V001_91",0.0,0.0,7.0
e1572,"V007_89_arr, V007_89",0.0,0.0,1.0
e1573,"V007_90, V007_90_dep",0.0,0.0,2.0
e1574,"V007_90, V007_91",0.0,0.0,7.0
e1575,"V003_90_arr, V003_90",0.0,0.0,2.0
e1576,"V003_91, V003_91_dep",0.0,0.0,1.0
e1577,"V003_91, V003_92",0.0,0.0,7.0
e1578,"V002_90_arr, V002_90",0.0,0.0,1.0
e1579,"V002_91, V002_91_dep",0.0,0.0,5.0
e1580,"V002_91, V002_92",0.0,0.0,8.0
e1581,"V006_90_arr, V006_90",0.0,0.0,1.0
e1582,"V006_91, V006_91_dep",0.0,0.0,4.0
e1583,"V006_91, V006_92",0.0,0.0,8.0
e1584,"V001_90_dep, V002_95_arr",0.0,0.0,3.0
e1585,"V001_90_arr, V001_90",0.0,0.0,2.0
e1586,"V001_91, V001_91_dep",0.0,0.0,1.0
e1587,"V001_91, V001_92",0.0,0.0,7.0
e1588,"V007_90_arr, V007_90",0.0,0.0,1.0
e1589,"V007_91, V007_91_dep",0.0,0.0,2.0
e1590,"V007_91, V007_92",0.0,0.0,7.0
e1591,"V003_91_arr, V003_91",0.0,0.0,2.0
e1592,"V003_92, V003_92_dep",0.0,0.0,1.0
e1593,"V003_92, V003_93",0.0,0.0,7.0
e1594,"V002_91_arr, V002_91",0.0,0.0,1.0
e1595,"V002_92, V002_92_dep",0.0,0.0,5.0
e1596,"V002_92, V002_93",0.0,0.0,8.0
e1597,"V006_91_arr, V006_91",0.0,0.0,1.0
e1598,"V006_92, V006_92_dep",0.0,0.0,4.0
e1599,"V006_92, V006_93",0.0,0.0,8.0
e1600,"V001_91_dep, V002_96_arr",0.0,0.0,3.0
e1601,"V001_91_arr, V001_91",0.0,0.0,2.0
e1602,"V001_92, V001_92_dep",0.0,0.0,1.0
e1603,"V001_92, V001_93",0.0,0.0,7.0
e1604,"V007_91_arr, V007_91",0.0,0.0,1.0
e1605,"V007_92, V007_92_dep",0.0,0.0,2.0
e1606,"V007_92, V007_93",0.0,0.0,7.0
e1607,"V003_92_arr, V003_92",0.0,0.0,2.0
e1608,"V003_93, V003_93_dep",0.0,0.0,1.0
e1609,"V003_93, V003_94",0.0,0.0,7.0
e1610,"V002_92_arr, V002_92",0.0,0.0,1.0
e1611,"V002_93, V002_93_dep",0.0,0.0,5.0
e1612,"V002_93, V002_94",0.0,0.0,8.0
e1613,"V006_92_arr, V006_92",0.0,0.0,1.0
e1614,"V006_93, V006_93_dep",0.0,0.0,4.0
e1615,"V006_93, V006_94",0.0,0.0,8.0
e1616,"V001_92_dep, V002_97_arr",0.0,0.0,3.0
e1617,"V001_92_arr, V001_92",0.0,0.0,2.0
e1618,"V001_93, V001_93_dep",0.0,0.0,1.0
e1619,"V001_93, V001_94",0.0,0.0,7.0
e1620,"V007_92_arr, V007_92",0.0,0.0,1.0
e1621,"V007_93, V007_93_dep",0.0,0.0,2.0
e1622,"V007_93, V007_94",0.0,0.0,7.0
e1623,"V003_93_arr, V003_93",0.0,0.0,2.0
e1624,"V003_94, V003_94_dep",0.0,0.0,1.0
e1625,"V003_94, V003_95",0.0,0.0,7.0
e1626,"V002_93_arr, V002_93",0.0,0.0,1.0
e1627,"V002_94, V002_94_dep",0.0,0.0,5.0
e1628,"V002_94, V002_95",0.0,0.0,8.0
e1629,"V006_93_arr, V006_93",0.0,0.0,1.0
e1630,"V006_94, V006_94_dep",0.0,0.0,4.0
e1631,"V006_94, V006_95",0.0,0.0,8.0
e1632,"V001_93_dep, V002_98_arr",0.0,0.0,3.0
e1633,"V001_93_arr, V001_93",0.0,0.0,2.0
e1634,"V001_94, V001_94_dep",0.0,0.0,1.0
e1635,"V001_94, V001_95",0.0,0.0,7.0
e1636,"V007_93_arr, V007_93",0.0,0.0,1.0
e1637,"V007_94, V007_94_dep",0.0,0.0,2.0
e1638,"V007_94, V007_95",0.0,0.0,7.0
e1639,"V003_94_arr, V003_94",0.0,0.0,2.0
e1640,"V003_95, V003_95_dep",0.0,0.0,1.0
e1641,"V003_95, V003_96",0.0,0.0,7.0
e1642,"V002_94_arr, V002_94",0.0,0.0,1.0
e1643,"V002_95, V002_95_dep",0.0,0.0,5.0
e1644,"V002_95, V002_96",0.0,0.0,8.0
e1645,"V006_94_arr, V006_94",0.0,0.0,1.0
e1646,"V006_95, V006_95_dep",0.0,0.0,4.0
e1647,"V006_95, V006_96",0.0,0.0,8.0
e1648,"V001_94_dep, V002_99_arr",0.0,0.0,3.0
e1649,"V001_94_arr, V001_94",0.0,0.0,2.0
e1650,"V001_95, V001_95_dep",0.0,0.0,1.0
e1651,"V001_95, V001_96",0.0,0.0,7.0
e1652,"V007_94_arr, V007_94",0.0,0.0,1.0
e1653,"V007_95, V007_95_dep",0.0,0.0,2.0
e1654,"V007_95, V007_96",0.0,0.0,7.0
e1655,"V003_95_arr, V003_95",0.0,0.0,2.0
e1656,"V003_96, V003_96_dep",0.0,0.0,1.0
e1657,"V003_96, V003_97",0.0,0.0,7.0
e1658,"V002_95_arr, V002_95",0.0,0.0,1.0
e1659,"V002_96, V002_96_dep",0.0,0.0,5.0
e1660,"V002_96, V002_97",0.0,0.0,8.0
e1661,"V006_95_arr, V006_95",0.0,0.0,1.0
e1662,"V006_96, V006_96_dep",0.0,0.0,4.0
e1663,"V006_96, V006_97",0.0,0.0,8.0
e1664,"V001_95_dep, V002_100_arr",0.0,0.0,3.0
e1665,"V001_95_arr, V001_95",0.0,0.0,2.0
e1666,"V001_96, V001_96_dep",0.0,0.0,1.0
e1667,"V001_96, V001_97",0.0,0.0,7.0
e1668,"V007_95_arr, V007_95",0.0,0.0,1.0
e1669,"V007_96, V007_96_dep",0.0,0.0,2.0
e1670,"V007_96, V007_97",0.0,0.0,7.0
e1671,"V003_96_arr, V003_96",0.0,0.0,2.0
e1672,"V003_97, V003_97_dep",0.0,0.0,1.0
e1673,"V003_97, V003_98",0.0,0.0,7.0
e1674,"V002_96_arr, V002_96",0.0,0.0,1.0
e1675,"V002_97, V002_97_dep",0.0,0.0,5.0
e1676,"V002_97, V002_98",0.0,0.0,8.0
e1677,"V006_96_arr, V006_96",0.0,0.0,1.0
e1678,"V006_97, V006_97_dep",0.0,0.0,4.0
e1679,"V006_97, V006_98",0.0,0.0,8.0
e1680,"V001_96_arr, V001_96",0.0,0.0,2.0
e1681,"V001_97, V001_97_dep",0.0,0.0,1.0
e1682,"V001_97, V001_98",0.0,0.0,7.0
e1683,"V007_96_arr, V007_96",0.0,0.0,1.0
e1684,"V007_97, V007_97_dep",0.0,0.0,2.0
e1685,"V007_97, V007_98",0.0,0.0,7.0
e1686,"V003_97_arr, V003_97",0.0,0.0,2.0
e1687,"V003_98, V003_98_dep",0.0,0.0,1.0
e1688,"V003_98, V003_99",0.0,0.0,7.0
e1689,"V002_97_arr, V002_97",0.0,0.0,1.0
e1690,"V002_98, V002_98_dep",0.0,0.0,5.0
e1691,"V002_98, V002_99",0.0006937617552349451,0.0006937617552349451,8.0
e1692,"V006_97_arr, V006_97",0.0,0.0,1.0
e1693,"V006_98, V006_98_dep",0.0,0.0,4.0
e1694,"V006_98, V006_99",0.0,0.0,8.0
e1695,"V001_97_arr, V001_97",0.0,0.0,2.0
e1696,"V001_98, V001_98_dep",0.0,0.0,1.0
e1697,"V001_98, V001_99",0.0,0.0,7.0
e1698,"V007_97_arr, V007_97",0.0,0.0,1.0
e1699,"V007_98, V007_98_dep",0.0,0.0,2.0
e1700,"V007_98, V007_99",0.0,0.0,7.0
e1701,"V003_98_arr, V003_98",0.0,0.0,2.0
e1702,"V003_99, V003_99_dep",0.0,0.0,1.0
e1703,"V003_99, V003_100",0.0,0.0,7.0
e1704,"V002_98_arr, V002_98",0.0,0.0,1.0
e1705,"V002_99, V002_99_dep",0.0,0.0,5.0
e1706,"V002_99, V002_100",0.004773557007875517,0.004773557007875517,8.0
e1707,"V006_98_arr, V006_98",0.0,0.0,1.0
e1708,"V006_99, V006_99_dep",0.0,0.0,4.0
e1709,"V006_99, V006_100",0.0,0.0,8.0
e1710,"V001_98_arr, V001_98",0.0,0.0,2.0
e1711,"V001_99, V001_99_dep",0.0,0.0,1.0
e1712,"V001_99, V001_100",0.0,0.0,7.0
e1713,"V007_98_arr, V007_98",0.0,0.0,1.0
e1714,"V007_99, V007_99_dep",0.0,0.0,2.0
e1715,"V007_99, V007_100",0.0,0.0,7.0
e1716,"V003_99_arr, V003_99",0.0,0.0,2.0
e1717,"V003_100, V003_100_dep",0.0,0.0,1.0
e1718,"V002_99_arr, V002_99",0.0,0.0,1.0
e1719,"V002_100, V002_100_dep",0.0,0.0,5.0
e1720,"V006_99_arr, V006_99",0.0,0.0,1.0
e1721,"V006_100, V006_100_dep",0.0,0.0,4.0
e1722,"V001_99_arr, V001_99",0.0,0.0,2.0
e1723,"V001_100, V001_100_dep",0.0,0.0,1.0
e1724,"V007_99_arr, V007_99",0.0,0.0,1.0
e1725,"V007_100, V007_100_dep",0.0,0.0,2.0
e1726,"V003_100_arr, V003_100",0.0,0.0,2.0
e1727,"V002_100_arr, V002_100",0.0,0.0,1.0
e1728,"V006_100_arr, V006_100",0.0,0.0,1.0
e1729,"V001_100_arr, V001_100",0.0,0.0,2.0
e1730,"V007_100_arr, V007_100",0.0,0.0,1.0
e1,"V003_1_arr, V003_1",0.0,0.0,2.0
e2,"V003_1, V003_1_dep",0.0,0.0,1.0
e3,"V003_1, V003_2",0.0,0.0,8.0
e4,"V003_2, V003_2_dep",0.0,0.0,1.0
e5,"V003_2, V003_3",0.0,0.0,8.0
e6,"V002_1_dep, V007_39_arr",0.0,0.0,3.0
e7,"V002_1_arr, V002_1",0.0,0.0,1.0
e8,"V002_1, V002_1_dep",0.0,0.0,5.0
e9,"V002_1, V002_2",0.0,0.0,7.0
e10,"V002_2, V002_2_dep",0.0,0.0,5.0
e11,"V002_2, V002_3",0.0,0.0,7.0
e12,"V004_1_dep, V001_9_arr",0.0,0.0,5.0
e13,"V004_1_arr, V004_1",0.0,0.0,1.0
e14,"V004_1, V004_1_dep",0.0,0.0,5.0
e15,"V004_1, V004_2",0.0,0.0,7.0
e16,"V004_2, V004_2_dep",0.0,0.0,5.0
e17,"V004_2, V004_3",0.0,0.0,7.0
e18,"V001_1_dep, V003_5_arr",0.0,0.0,5.0
e19,"V001_1_arr, V001_1",0.0,0.0,2.0
e20,"V001_1, V001_1_dep",0.0,0.0,1.0
e21,"V001_1, V001_2",0.0,0.0,7.0
e22,"V001_2, V001_2_dep",0.0,0.0,1.0
e23,"V001_2, V001_3",0.0,0.0,7.0
e24,"V007_1_dep, V002_39_arr",0.0,0.0,3.0
e25,"V007_1_arr, V007_1",0.0,0.0,1.0
e26,"V007_1, V007_1_dep",0.0,0.0,2.0
e27,"V007_1, V007_2",0.0,0.0,6.0
e28,"V007_2, V007_2_dep",0.0,0.0,2.0
e29,"V007_2, V007_3",0.0,0.0,6.0
e30,"V003_2_arr, V003_2",0.0,0.0,2.0
e31,"V003_3, V003_3_dep",0.0,0.0,1.0
e32,"V003_3, V003_4",0.0,0.0,8.0
e33,"V002_2_dep, V007_40_arr",0.0,0.0,3.0
e34,"V002_2_arr, V002_2",0.0,0.0,1.0
e35,"V002_3, V002_3_dep",0.0,0.0,5.0
e36,"V002_3, V002_4",0.0,0.0,7.0
e37,"V004_2_dep, V001_10_arr",0.0,0.0,5.0
e38,"V004_2_arr, V004_2",0.0,0.0,1.0
e39,"V004_3, V004_3_dep",0.0,0.0,5.0
e40,"V004_3, V004_4",0.0,0.0,7.0
e41,"V001_2_dep, V003_6_arr",0.0,0.0,5.0
e42,"V001_2_arr, V001_2",0.0,0.0,2.0
e43,"V001_3, V001_3_dep",0.0,0.0,1.0
e44,"V001_3, V001_4",0.0,0.0,7.0
e45,"V007_2_dep, V002_40_arr",0.0,0.0,3.0
e46,"V007_2_arr, V007_2",0.0,0.0,1.0
e47,"V007_3, V007_3_dep",0.0,0.0,2.0
e48,"V007_3, V007_4",0.0,0.0,6.0
e49,"V003_3_arr, V003_3",0.0,0.0,2.0
e50,"V003_4, V003_4_dep",0.0,0.0,1.0
e51,"V003_4, V003_5",0.0,0.0,8.0
e52,"V002_3_dep, V007_41_arr",0.0,0.0,3.0
e53,"V002_3_arr, V002_3",0.0,0.0,1.0
e54,"V002_4, V002_4_dep",0.0,0.0,5.0
e55,"V002_4, V002_5",0.0,0.0,7.0
e56,"V004_3_dep, V001_11_arr",0.0,0.0,5.0
e57,"V004_3_arr, V004_3",0.0,0.0,1.0
e58,"V004_4, V004_4_dep",0.0,0.0,5.0
e59,"V004_4, V004_5",0.0,0.0,7.0
e60,"V001_3_dep, V003_7_arr",0.0,0.0,5.0
e61,"V001_3_arr, V001_3",0.0,0.0,2.0
e62,"V001_4, V001_4_dep",0.0,0.0,1.0
e63,"V001_4, V001_5",0.0,0.0,7.0
e64,"V007_3_dep, V002_41_arr",0.0,0.0,3.0
e65,"V007_3_arr, V007_3",0.0,0.0,1.0
e66,"V007_4, V007_4_dep",0.0,0.0,2.0
e67,"V007_4, V007_5",0.0,0.0,6.0
e68,"V003_4_arr, V003_4",0.0,0.0,2.0
e69,"V003_5, V003_5_dep",0.0,0.0,1.0
e70,"V003_5, V003_6",0.0,0.0,8.0
e71,"V002_4_dep, V007_42_arr",0.0,0.0,3.0
e72,"V002_4_arr, V002_4",0.0,0.0,1.0
e73,"V002_5, V002_5_dep",0.0,0.0,5.0
e74,"V002_5, V002_6",0.0,0.0,7.0
e75,"V004_4_dep, V001_12_arr",0.0,0.0,5.0
e76,"V004_4_arr, V004_4",0.0,0.0,1.0
e77,"V004_5, V004_5_dep",0.0,0.0,5.0
e78,"V004_5, V004_6",0.0,0.0,7.0
e79,"V001_4_dep, V003_8_arr",0.0,0.0,5.0
e80,"V001_4_arr, V001_4",0.0,0.0,2.0
e81,"V001_5, V001_5_dep",0.0,0.0,1.0
e82,"V001_5, V001_6",0.0,0.0,7.0
e83,"V007_4_dep, V002_42_arr",0.0,0.0,3.0
e84,"V007_4_arr, V007_4",0.0,0.0,1.0
e85,"V007_5, V007_5_dep",0.0,0.0,2.0
e86,"V007_5, V007_6",0.0,0.0,6.0
e87,"V003_5_arr, V003_5",0.0,0.0,2.0
e88,"V003_6, V003_6_dep",0.0,0.0,1.0
e89,"V003_6, V003_7",0.0,0.0,8.0
e90,"V002_5_dep, V007_43_arr",0.0,0.0,3.0
e91,"V002_5_arr, V002_5",0.0,0.0,1.0
e92,"V002_6, V002_6_dep",0.0,0.0,5.0
e93,"V002_6, V002_7",0.0,0.0,7.0
e94,"V004_5_dep, V001_13_arr",0.0,0.0,5.0
e95,"V004_5_arr, V004_5",0.0,0.0,1.0
e96,"V004_6, V004_6_dep",0.0,0.0,5.0
e97,"V004_6, V004_7",0.0,0.0,7.0
e98,"V001_5_dep, V003_9_arr",0.0,0.0,5.0
e99,"V001_5_arr, V001_5",0.0,0.0,2.0
e100,"V001_6, V001_6_dep",0.0,0.0,1.0
e101,"V001_6, V001_7",0.0,0.0,7.0
e102,"V007_5_dep, V002_43_arr",0.0,0.0,3.0
e103,"V007_5_arr, V007_5",0.0,0.0,1.0
e104,"V007_6, V007_6_dep",0.0,0.0,2.0
e105,"V007_6, V007_7",0.0,0.0,6.0
e106,"V003_6_arr, V003_6",0.0,0.0,2.0
e107,"V003_7, V003_7_dep",0.0,0.0,1.0
e108,"V003_7, V003_8",0.0,0.0,8.0
e109,"V002_6_dep, V007_44_arr",0.0,0.0,3.0
e110,"V002_6_arr, V002_6",0.0,0.0,1.0
e111,"V002_7, V002_7_dep",0.0,0.0,5.0
e112,"V002_7, V002_8",0.0,0.0,7.0
e113,"V004_6_dep, V001_14_arr",0.0,0.0,5.0
e114,"V004_6_arr, V004_6",0.0,0.0,1.0
e115,"V004_7, V004_7_dep",0.0,0.0,5.0
e116,"V004_7, V004_8",0.0,0.0,7.0
e117,"V001_6_dep, V003_10_arr",0.0,0.0,5.0
e118,"V001_6_arr, V001_6",0.0,0.0,2.0
e119,"V001_7, V001_7_dep",0.0,0.0,1.0
e120,"V001_7, V001_8",0.0,0.0,7.0
e121,"V007_6_dep, V002_44_arr",0.0,0.0,3.0
e122,"V007_6_arr, V007_6",0.0,0.0,1.0
e123,"V007_7, V007_7_dep",0.0,0.0,2.0
e124,"V007_7, V007_8",0.0,0.0,6.0
e125,"V003_7_arr, V003_7",0.0,0.0,2.0
e126,"V003_8, V003_8_dep",0.0,0.0,1.0
e127,"V003_8, V003_9",0.0,0.0,8.0
e128,"V002_7_dep, V007_45_arr",0.0,0.0,3.0
e129,"V002_7_arr, V002_7",0.0,0.0,1.0
e130,"V002_8, V002_8_dep",0.0,0.0,5.0
e131,"V002_8, V002_9",0.0,0.0,7.0
e132,"V004_7_dep, V001_15_arr",0.0,0.0,5.0
e133,"V004_7_arr, V004_7",0.0,0.0,1.0
e134,"V004_8, V004_8_dep",0.0,0.0,5.0
e135,"V004_8, V004_9",0.0,0.0,7.0
e136,"V001_7_dep, V003_11_arr",0.0,0.0,5.0
e137,"V001_7_arr, V001_7",0.0,0.0,2.0
e138,"V001_8, V001_8_dep",0.0,0.0,1.0
e139,"V001_8, V001_9",0.0,0.0,7.0
e140,"V007_7_dep, V002_45_arr",0.0,0.0,3.0
e141,"V007_7_arr, V007_7",0.0,0.0,1.0
e142,"V007_8, V007_8_dep",0.0,0.0,2.0
e143,"V007_8, V007_9",0.0,0.0,6.0
e144,"V003_8_arr, V003_8",0.0,0.0,2.0
e145,"V003_9, V003_9_dep",0.0,0.0,1.0
e146,"V003_9, V003_10",0.0,0.0,8.0
e147,"V002_8_dep, V007_46_arr",0.0,0.0,3.0
e148,"V002_8_arr, V002_8",0.0,0.0,1.0
e149,"V002_9, V002_9_dep",0.0,0.0,5.0
e150,"V002_9, V002_10",0.0,0.0,7.0
e151,"V004_8_dep, V001_16_arr",0.0,0.0,5.0
e152,"V004_8_arr, V004_8",0.0,0.0,1.0
e153,"V004_9, V004_9_dep",0.0,0.0,5.0
e154,"V004_9, V004_10",0.0,0.0,7.0
e155,"V001_8_dep, V003_12_arr",0.0,0.0,5.0
e156,"V001_8_arr, V001_8",0.0,0.0,2.0
e157,"V001_9, V001_9_dep",0.0,0.0,1.0
e158,"V001_9, V001_10",0.0,0.0,7.0
e159,"V007_8_dep, V002_46_arr",0.0,0.0,3.0
e160,"V007_8_arr, V007_8",0.0,0.0,1.0
e161,"V007_9, V007_9_dep",0.0,0.0,2.0
e162,"V007_9, V007_10",0.0,0.0,6.0
e163,"V003_9_arr, V003_9",0.0,0.0,2.0
e164,"V003_10, V003_10_dep",0.0,0.0,1.0
e165,"V003_10, V003_11",0.0,0.0,8.0
e166,"V002_9_dep, V007_47_arr",0.0,0.0,3.0
e167,"V002_9_arr, V002_9",0.0,0.0,1.0
e168,"V002_10, V002_10_dep",0.0,0.0,5.0
e169,"V002_10, V002_11",0.0,0.0,7.0
e170,"V004_9_dep, V001_17_arr",0.0,0.0,5.0
e171,"V004_9_arr, V004_9",0.0,0.0,1.0
e172,"V004_10, V004_10_dep",0.0,0.0,5.0
e173,"V004_10, V004_11",0.0,0.0,7.0
e174,"V001_9_dep, V003_13_arr",0.0,0.0,5.0
e175,"V001_9_arr, V001_9",0.0,0.0,2.0
e176,"V001_10, V001_10_dep",0.0,0.0,1.0
e177,"V001_10, V001_11",0.0,0.0,7.0
e178,"V007_9_dep, V002_47_arr",0.0,0.0,3.0
e179,"V007_9_arr, V007_9",0.0,0.0,1.0
e180,"V007_10, V007_10_dep",0.0,0.0,2.0
e181,"V007_10, V007_11",0.0,0.0,6.0
e182,"V003_10_arr, V003_10",0.0,0.0,2.0
e183,"V003_11, V003_11_dep",0.0,0.0,1.0
e184,"V003_11, V003_12",0.0,0.0,8.0
e185,"V002_10_dep, V007_48_arr",0.0,0.0,3.0
